,Districs,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
638,Setiabudi,-6.22170605,106.82630769589983,Practice Room Studio,-6.217697133339145,106.81986846500995,Music Venue
639,Setiabudi,-6.22170605,106.82630769589983,Trattoria Cucina Italiana,-6.2193827791754765,106.83342044400575,Italian Restaurant
640,Setiabudi,-6.22170605,106.82630769589983,Sari Laut Jala Jala,-6.224554769289452,106.83009786968238,Chinese Restaurant
641,Setiabudi,-6.22170605,106.82630769589983,Seasonal Taste,-6.22395473416216,106.833768588558,Buffet
642,Setiabudi,-6.22170605,106.82630769589983,Starbucks,-6.221800405196635,106.8316912606059,Coffee Shop
643,Setiabudi,-6.22170605,106.82630769589983,Bau-Haus 1933,-6.229270493867041,106.82459852146357,Bar
644,Setiabudi,-6.22170605,106.82630769589983,Trattoria Cucina Italiana,-6.229617040437276,106.82534008580774,Italian Restaurant
645,Setiabudi,-6.22170605,106.82630769589983,Anomali Coffee,-6.215747142907358,106.83020938943895,Coffee Shop
646,Setiabudi,-6.22170605,106.82630769589983,The People's Cafe,-6.214708059716465,106.8301875729404,Café
647,Setiabudi,-6.22170605,106.82630769589983,Imperial Kitchen & Dimsum,-6.224665698997798,106.83014527796895,Dim Sum Restaurant
648,Setiabudi,-6.22170605,106.82630769589983,Dim Sum Inc.,-6.22184037675056,106.8331117454584,Dim Sum Restaurant
649,Setiabudi,-6.22170605,106.82630769589983,ROCK PAPR SCSR,-6.229254867660864,106.82478233404433,Japanese Restaurant
650,Setiabudi,-6.22170605,106.82630769589983,GIA,-6.217007698829935,106.8188990764754,Italian Restaurant
651,Tebet,-6.2260164,106.858396,Burger King,-6.224728039897462,106.85502638989445,Fast Food Restaurant
652,Tebet,-6.2260164,106.858396,Sarang Oci,-6.227948281855372,106.85643833818511,Manadonese Restaurant
653,Tebet,-6.2260164,106.858396,Gor tebet jakarta selatan,-6.229219606298139,106.85818616735065,Basketball Court
654,Tebet,-6.2260164,106.858396,Sate Habib Kambing Muda,-6.225245667516681,106.86169682087196,Middle Eastern Restaurant
655,Tebet,-6.2260164,106.858396,Abuba Steak,-6.22888136502306,106.85453507941446,Steakhouse
656,Tebet,-6.2260164,106.858396,Nasi Uduk & Ayam Goreng Kp. Melayu Besar,-6.225196086529479,106.86295014949977,Restaurant
657,Tebet,-6.2260164,106.858396,Alfamidi Asembaris,-6.228659166754913,106.85899993039484,Grocery Store
658,Tebet,-6.2260164,106.858396,Pizza Hut,-6.225081714913511,106.85530120561783,Pizza Place
659,Tebet,-6.2260164,106.858396,Restoran Sederhana,-6.224458526447573,106.85251495521405,Padangnese Restaurant
660,Tebet,-6.2260164,106.858396,Soto Ayam Surabaya H. Nandar,-6.228353531825773,106.85590348385966,Soup Place
661,Tebet,-6.2260164,106.858396,Bakso Boedjangan Tebet Raya,-6.228873,106.85491,Indonesian Meatball Place
662,Tebet,-6.2260164,106.858396,Prabu Indonesian Steak & Coffee,-6.225196412765309,106.85242852198418,Coffee Shop
663,Tebet,-6.2260164,106.858396,Foodtopia,-6.225422,106.854981,Indonesian Restaurant
664,Tebet,-6.2260164,106.858396,Fat Bubble,-6.228535393023481,106.856072157627,Dessert Shop
665,Tebet,-6.2260164,106.858396,Warunk Upnormal,-6.225836292534978,106.85756122677053,Café
666,Tebet,-6.2260164,106.858396,Sambal Khas Karmila,-6.225753337456977,106.85741741215192,Indonesian Restaurant
667,Tebet,-6.2260164,106.858396,Dunkin',-6.225279878763074,106.85503266229891,Donut Shop
668,Tebet,-6.2260164,106.858396,Domino's Pizza,-6.23428,106.856893,Pizza Place
669,Tebet,-6.2260164,106.858396,Baso Soun Dan Mie Ayam TTD 47,-6.232972539228429,106.85686764290257,Indonesian Meatball Place
670,Tebet,-6.2260164,106.858396,Snapy,-6.225519398144821,106.8549579286075,Paper / Office Supplies Store
671,Tebet,-6.2260164,106.858396,"Sate Taichan ""Goreng"" Tebet",-6.228475738220591,106.85568943619728,Satay Restaurant
672,Tebet,-6.2260164,106.858396,Sroto Eling Eling Banyumas,-6.22459363556176,106.85203256921154,Indonesian Restaurant
673,Tebet,-6.2260164,106.858396,Eat Happens Food Place,-6.228043843253326,106.85511965352538,Restaurant
674,Tebet,-6.2260164,106.858396,Comic cafe - The citiscape,-6.228411343557009,106.85499380221488,Café
675,Tebet,-6.2260164,106.858396,Cake Storage,-6.225786087905283,106.857569789413,Bakery
676,Tebet,-6.2260164,106.858396,Smarapura Resto,-6.228675280740721,106.85636184726258,Asian Restaurant
677,Tebet,-6.2260164,106.858396,Gado-Gado 'BOPLO' - Tebet,-6.224880266738875,106.85311044537798,Sundanese Restaurant
678,Tebet,-6.2260164,106.858396,Sate & Sop H. Mansur,-6.22500360204527,106.8620275120288,Indonesian Restaurant
679,Tebet,-6.2260164,106.858396,Sleepless Owls,-6.226018014658086,106.85472189481781,Food Truck
680,Tebet,-6.2260164,106.858396,Q-tha photography,-6.229711709746383,106.8564030440085,Art Gallery
681,Tebet,-6.2260164,106.858396,NATURE VET Animal Clinic,-6.229878373374219,106.85022121532259,Pet Store
682,Tebet,-6.2260164,106.858396,Ouval Research Tebet,-6.226229985232548,106.85496391040219,Clothing Store
683,Tebet,-6.2260164,106.858396,"Warkop Indomie & roti bakar ""RAOS"" Tebet",-6.23033,106.85153934,Indonesian Restaurant
684,Tebet,-6.2260164,106.858396,Kopitiam Oey,-6.227592633628846,106.85729742050171,Coffee Shop
685,Tebet,-6.2260164,106.858396,DIVA TEBET™,-6.228568912158739,106.85514288005763,Karaoke Bar
686,Tebet,-6.2260164,106.858396,Sroto Eling-Eling Banyumas,-6.224564897505124,106.85196242336845,Indonesian Restaurant
687,Tebet,-6.2260164,106.858396,Sederhana,-6.224517111813152,106.85256969629486,Indonesian Restaurant
688,Tebet,-6.2260164,106.858396,Sambel Hejo Sambel Dadak,-6.229207856737709,106.85627890179057,Indonesian Restaurant
689,Tebet,-6.2260164,106.858396,Moz5 Salon,-6.229961810339491,106.85043354168076,Salon / Barbershop
690,Tebet,-6.2260164,106.858396,Kompleks Gudang Peluru,-6.229964229345504,106.85999687981183,Housing Development
691,Tebet,-6.2260164,106.858396,"Pondok Nasi Kebuli ""Ibu Hanna""",-6.2249784,106.86286,Middle Eastern Restaurant
692,Tebet,-6.2260164,106.858396,Resto Dapur Buntut,-6.224968408132574,106.86191842197073,Asian Restaurant
693,Tebet,-6.2260164,106.858396,MeetMeat,-6.231081211009623,106.85596654905571,Steakhouse
694,Tebet,-6.2260164,106.858396,Sop Duren Addict,-6.2270935604599975,106.85499848405968,Dessert Shop
695,Tebet,-6.2260164,106.858396,Delicio,-6.227591908751913,106.857022811123,Bakery
696,Tebet,-6.2260164,106.858396,What's Up Cafe,-6.229162341592261,106.8538981461671,Café
697,Tebet,-6.2260164,106.858396,Martabak Boss,-6.227008182650803,106.85477375527503,Snack Place
698,Tebet,-6.2260164,106.858396,FISHBOMBER Seafood Cafe,-6.227029,106.8581,Seafood Restaurant
699,Tebet,-6.2260164,106.858396,Soto Kudus Blok M,-6.229746886995485,106.84963598371695,Soup Place
700,Tebet,-6.2260164,106.858396,Bebek Kaleyo,-6.2257157276436335,106.85692090597084,Indonesian Restaurant
701,Tebet,-6.2260164,106.858396,Majestyk,-6.225154532598834,106.84765907490964,Bakery
702,Tebet,-6.2260164,106.858396,Starbucks,-6.229538,106.85311,Coffee Shop
703,Tebet,-6.2260164,106.858396,Alfa Midi Tebet Timur,-6.233294173110779,106.85694504276233,Grocery Store
704,Tebet,-6.2260164,106.858396,RM. Mamink Daeng Tata,-6.223983,106.85155,Diner
705,Tebet,-6.2260164,106.858396,Nasi Uduk Hj Nunung,-6.223849,106.867893,Asian Restaurant
706,Tebet,-6.2260164,106.858396,Bubur Ayam Taman Lembang,-6.23143870188722,106.84926732923289,Indonesian Restaurant
707,Tebet,-6.2260164,106.858396,Phoenam Casablanca,-6.2245447676071235,106.8529016889196,Coffee Shop
708,Tebet,-6.2260164,106.858396,Inul Vizta - Family KTV,-6.229124865621112,106.85405109535107,Music Venue
709,Tebet,-6.2260164,106.858396,Kelly's Coffee,-6.227120444938024,106.85280987612492,Coffee Shop
710,Tebet,-6.2260164,106.858396,Dunkin Donuts Tebet,-6.224794074624328,106.85407799004442,Bakery
711,Tebet,-6.2260164,106.858396,Holland Bakery,-6.2235784331084885,106.86802881132887,Bakery
712,Tebet,-6.2260164,106.858396,Ruang Rupa Gallery,-6.232168598981168,106.85363366610062,Art Gallery
713,Tebet,-6.2260164,106.858396,Beer House,-6.220599765031125,106.86756312094792,Bar
714,Tebet,-6.2260164,106.858396,GOR SOEMANTRI,-6.224295696672983,106.86311191809297,Basketball Stadium
715,Tebet,-6.2260164,106.858396,Pempek Palembang 161 Tebet,-6.227772822186076,106.85503305773857,Asian Restaurant
716,Tebet,-6.2260164,106.858396,"Rumah Makan Makasar ""Daeng Tata""",-6.2239779578117,106.851631083051,Indonesian Restaurant
717,Tebet,-6.2260164,106.858396,FamilyMart,-6.222168,106.852393,Convenience Store
718,Tebet,-6.2260164,106.858396,Kopikina,-6.2238361815694265,106.84963741442827,Coffee Shop
719,Tebet,-6.2260164,106.858396,Pempek 161 Tebet Raya,-6.228988878361807,106.85435042064097,Seafood Restaurant
720,Tebet,-6.2260164,106.858396,apotik century,-6.230837821960449,106.84937286376953,Pharmacy
721,Tebet,-6.2260164,106.858396,Jl. Manggarai Selatan 5 no 32,-6.2185298604867,106.85324099564282,Arcade
722,Tebet,-6.2260164,106.858396,Journey Coffee,-6.224286666597035,106.85207308189572,Coffee Shop
723,Tebet,-6.2260164,106.858396,Fish Streat,-6.232746380415964,106.85642353783327,Fish & Chips Shop
724,Tebet,-6.2260164,106.858396,Jalan Otista 3,-6.229403810916542,106.86728975788823,Fast Food Restaurant
725,Tebet,-6.2260164,106.858396,Orocolato,-6.232272629689331,106.85593773753799,Café
726,Tebet,-6.2260164,106.858396,DIVA Karaoke Family Tebet,-6.225150816846953,106.85514830337284,Karaoke Bar
727,Tebet,-6.2260164,106.858396,Sedap Wangi,-6.224755459383443,106.854144021966,Bakery
728,Tebet,-6.2260164,106.858396,Bakmi Berdikari,-6.2324063958315365,106.85651902205447,Asian Restaurant
729,Tebet,-6.2260164,106.858396,Kaledo (Sup Sumsum Kaki & Iga Sapi),-6.2250900436995735,106.85232480215171,Indonesian Restaurant
730,Tebet,-6.2260164,106.858396,Endorse Delight Store,-6.227881751017987,106.85479511786173,Boutique
731,Tebet,-6.2260164,106.858396,Cibiuk Sunda Resto,-6.224685410737298,106.85460121330703,Sundanese Restaurant
732,Tebet,-6.2260164,106.858396,Rumah Makan Taliwang Bersaudara,-6.229585958871593,106.84909396649113,Indonesian Restaurant
733,Tebet,-6.2260164,106.858396,Warung Desa,-6.224915264127925,106.85651947594553,Asian Restaurant
734,Tebet,-6.2260164,106.858396,Mamink Daeng Tata,-6.223956964851381,106.85163110977759,BBQ Joint
735,Tebet,-6.2260164,106.858396,Rumah Tebet Cafe,-6.226931182251919,106.85483137801916,Pool Hall
736,Tebet,-6.2260164,106.858396,"Mie jogja, Tebet Timur",-6.228731107582694,106.85473341936283,Indonesian Restaurant
737,Tebet,-6.2260164,106.858396,ruangrupa,-6.232206424201682,106.85366486604005,Art Gallery
738,Tebet,-6.2260164,106.858396,sushi-ya,-6.228552639103924,106.85510902972237,Sushi Restaurant
739,Tebet,-6.2260164,106.858396,La Voice Music Studio,-6.227585402717052,106.85280882845596,Recording Studio
740,Tebet,-6.2260164,106.858396,Bebek Ginyo,-6.227277282835515,106.8549206101981,Indonesian Restaurant
741,Tebet,-6.2260164,106.858396,Honda arista jatinegara,-6.220781417793323,106.86529656890086,Automotive Shop
742,Tebet,-6.2260164,106.858396,Comic Cafe,-6.228387252201125,106.85518305715652,Café
743,Tebet,-6.2260164,106.858396,Pasar PSPT,-6.234575446055936,106.85689077210992,Farmers Market
744,Tebet,-6.2260164,106.858396,DeJons Burger & Torry Coffee,-6.228006630073214,106.85520162558619,Burger Joint
745,Tebet,-6.2260164,106.858396,Bakso Nikki,-6.223441649384836,106.84937529753094,Asian Restaurant
746,Tebet,-6.2260164,106.858396,Diva Family Karaoke,-6.22853967734489,106.85513818798619,Karaoke Bar
747,Tebet,-6.2260164,106.858396,Circle K,-6.21988386118772,106.86476414191134,Convenience Store
748,Tebet,-6.2260164,106.858396,Ikan Bakar Duta Makassar,-6.2241311631813625,106.85101102171959,Seafood Restaurant
749,Tebet,-6.2260164,106.858396,WAFA 99,-6.232013390732406,106.85537334123136,Asian Restaurant
750,Tebet,-6.2260164,106.858396,Dunkin',-6.225280726421226,106.85505696054527,Donut Shop
